voy_id,flow,area_no,size,planned_qty,snapshot_qty,new_qty
454585,OZ,46,20,1,1.0,0.0
454585,OZ,51,20,1,1.0,0.0
454585,OZ,53,20,2,2.0,0.0
454585,OZ,54,20,1,1.0,0.0
454585,OZ,55,20,2,2.0,0.0
454585,OZ,60,20,1,1.0,0.0
454585,OZ,61,20,4,4.0,0.0
454585,OZ,63,20,1,1.0,0.0
454585,OZ,68,20,2,2.0,0.0
454585,OZ,71,20,1,1.0,0.0
454585,OZ,76,20,1,1.0,0.0
454585,OZ,78,20,7,7.0,0.0
454585,OZ,80,20,1,1.0,0.0
454585,OZ,81,20,1,1.0,0.0
454585,OZ,84,20,3,3.0,0.0
454585,OZ,86,20,4,4.0,0.0
454585,OZ,94,20,2,2.0,0.0
454585,OZ,9D,20,1,1.0,0.0
454585,OZ,E4,20,1,1.0,0.0
454585,OZ,E9,20,1,1.0,0.0
454585,OZ,EA,20,5,5.0,0.0
454585,OZ,EC,20,1,1.0,0.0
454710,OF,42,20,4,4.0,0.0
454710,OF,71,20,6,6.0,0.0
454710,OF,8A,20,26,0.0,26.0
454710,OF,8B,20,24,0.0,24.0
454710,OF,E1,20,2,2.0,0.0
454710,OF,E5,20,2,2.0,0.0
454710,OF,E8,20,1,1.0,0.0
454710,OZ,10,20,1,1.0,0.0
454710,OZ,22,20,1,1.0,0.0
454710,OZ,24,20,1,1.0,0.0
454710,OZ,32,20,2,2.0,0.0
454710,OZ,52,20,1,1.0,0.0
454710,OZ,53,20,3,3.0,0.0
454710,OZ,60,20,15,15.0,0.0
454710,OZ,63,20,1,1.0,0.0
454710,OZ,64,20,1,1.0,0.0
454710,OZ,66,20,1,1.0,0.0
454710,OZ,67,20,1,1.0,0.0
454710,OZ,78,20,1,1.0,0.0
454710,OZ,81,20,2,2.0,0.0
454710,OZ,83,20,2,2.0,0.0
454710,OZ,84,20,2,2.0,0.0
454710,OZ,86,20,5,5.0,0.0
454710,OZ,94,20,4,4.0,0.0
454710,OZ,E3,20,4,4.0,0.0
454710,OZ,E4,20,1,1.0,0.0
454710,OZ,E5,20,6,6.0,0.0
454710,OZ,EA,20,2,2.0,0.0
453273,IF,79,20,123,0.0,123.0
453273,IZ,68,20,208,0.0,208.0
453273,T,43,20,288,0.0,288.0
453273,T,44,20,19,0.0,19.0
453273,T,54,20,1,0.0,1.0
453273,T,65,20,1,0.0,1.0
453273,T,74,20,1,0.0,1.0
453307,IF,79,20,89,0.0,89.0
453307,IZ,68,20,2,0.0,2.0
453307,T,53,20,170,0.0,170.0
453307,T,64,20,1,0.0,1.0
454548,IF,7G,20,2,0.0,2.0
454548,T,13,20,279,0.0,279.0
454548,T,24,20,1,0.0,1.0
454548,T,32,20,440,0.0,440.0
454548,T,33,20,392,0.0,392.0
454548,T,42,20,331,0.0,331.0
454548,T,52,20,279,0.0,279.0
454548,T,83,20,24,0.0,24.0
453250,OF,12,40,1,1.0,0.0
453250,OF,14,40,2,2.0,0.0
453250,OF,19,40,1,1.0,0.0
453250,OF,1C,40,134,134.0,0.0
453250,OF,29,40,162,67.0,95.0
453250,OF,2A,40,129,6.0,123.0
453250,OF,2B,40,4,4.0,0.0
453250,OF,2D,40,1,1.0,0.0
453250,OF,39,40,8,0.0,8.0
453250,OF,3H,40,1,1.0,0.0
453250,OF,49,40,114,1.0,113.0
453250,OF,4C,40,80,80.0,0.0
453250,OF,55,40,1,1.0,0.0
453250,OF,5B,40,162,161.0,1.0
453250,OF,5D,40,1,1.0,0.0
453250,OF,61,40,1,1.0,0.0
453250,OF,63,40,1,1.0,0.0
453250,OF,64,40,1,1.0,0.0
453250,OF,67,40,1,1.0,0.0
453250,OF,6A,40,161,104.0,57.0
453250,OF,6C,40,85,85.0,0.0
453250,OF,6H,40,1,1.0,0.0
453250,OF,77,40,1,1.0,0.0
453250,OF,83,40,1,1.0,0.0
453250,OF,93,40,1,1.0,0.0
453250,OF,E4,40,16,16.0,0.0
453250,OF,E5,40,2,2.0,0.0
453250,OF,E6,40,14,14.0,0.0
453250,OF,E7,40,14,14.0,0.0
453250,OF,E9,40,12,12.0,0.0
453250,OF,EC,40,1,1.0,0.0
453250,OF,ED,40,10,10.0,0.0
453250,OF,EE,40,21,21.0,0.0
453250,OZ,10,40,2,1.0,1.0
453250,OZ,13,40,1,1.0,0.0
453250,OZ,22,40,1,1.0,0.0
453250,OZ,23,40,1,1.0,0.0
453250,OZ,29,40,2,2.0,0.0
453250,OZ,38,40,2,2.0,0.0
453250,OZ,40,40,1,1.0,0.0
453250,OZ,42,40,1,1.0,0.0
453250,OZ,43,40,1,1.0,0.0
453250,OZ,45,40,1,1.0,0.0
453250,OZ,47,40,4,4.0,0.0
453250,OZ,4C,40,1,1.0,0.0
453250,OZ,51,40,1,1.0,0.0
453250,OZ,52,40,1,1.0,0.0
453250,OZ,54,40,2,2.0,0.0
453250,OZ,55,40,2,2.0,0.0
453250,OZ,57,40,1,1.0,0.0
453250,OZ,61,40,1,1.0,0.0
453250,OZ,62,40,2,2.0,0.0
453250,OZ,63,40,3,3.0,0.0
453250,OZ,65,40,9,9.0,0.0
453250,OZ,67,40,4,4.0,0.0
453250,OZ,71,40,1,1.0,0.0
453250,OZ,73,40,3,3.0,0.0
453250,OZ,74,40,1,1.0,0.0
453250,OZ,75,40,5,5.0,0.0
453250,OZ,76,40,3,3.0,0.0
453250,OZ,77,40,2,2.0,0.0
453250,OZ,78,40,1,1.0,0.0
453250,OZ,80,40,3,3.0,0.0
453250,OZ,84,40,1,1.0,0.0
453250,OZ,85,40,1,1.0,0.0
453250,OZ,87,40,4,4.0,0.0
453250,OZ,8H,40,1,1.0,0.0
453250,OZ,93,40,11,11.0,0.0
453250,OZ,AD,40,1,1.0,0.0
453250,OZ,E1,40,1,1.0,0.0
453250,OZ,E2,40,4,4.0,0.0
453250,OZ,E4,40,4,4.0,0.0
453250,OZ,E5,40,3,3.0,0.0
453250,OZ,E9,40,2,2.0,0.0
453250,OZ,EA,40,1,1.0,0.0
453250,OZ,EB,40,2,2.0,0.0
453250,OZ,EC,40,6,6.0,0.0
453250,T,10,40,1,1.0,0.0
453250,T,11,40,3,3.0,0.0
453250,T,12,40,2,2.0,0.0
453250,T,13,40,2,2.0,0.0
453250,T,14,40,1,1.0,0.0
453250,T,15,40,1,1.0,0.0
453250,T,1C,40,12,12.0,0.0
453250,T,21,40,1,1.0,0.0
453250,T,22,40,34,1.0,33.0
453250,T,24,40,3,3.0,0.0
453250,T,27,40,1,1.0,0.0
453250,T,29,40,5,5.0,0.0
453250,T,30,40,4,4.0,0.0
453250,T,31,40,4,4.0,0.0
453250,T,32,40,3,3.0,0.0
453250,T,33,40,4,4.0,0.0
453250,T,3A,40,1,1.0,0.0
453250,T,3G,40,15,15.0,0.0
453250,T,3H,40,9,9.0,0.0
453250,T,3J,40,28,28.0,0.0
453250,T,3K,40,13,13.0,0.0
453250,T,40,40,3,3.0,0.0
453250,T,41,40,1,1.0,0.0
453250,T,42,40,4,4.0,0.0
453250,T,43,40,4,4.0,0.0
453250,T,44,40,1,1.0,0.0
453250,T,45,40,14,14.0,0.0
453250,T,47,40,6,6.0,0.0
453250,T,4C,40,1,1.0,0.0
453250,T,51,40,2,2.0,0.0
453250,T,52,40,12,12.0,0.0
453250,T,53,40,8,8.0,0.0
453250,T,54,40,4,4.0,0.0
453250,T,55,40,9,9.0,0.0
453250,T,57,40,6,6.0,0.0
453250,T,58,40,7,7.0,0.0
453250,T,5B,40,1,1.0,0.0
453250,T,60,40,2,2.0,0.0
453250,T,61,40,6,6.0,0.0
453250,T,62,40,25,6.0,19.0
453250,T,63,40,5,5.0,0.0
453250,T,64,40,5,5.0,0.0
453250,T,65,40,15,15.0,0.0
453250,T,66,40,6,6.0,0.0
453250,T,67,40,112,112.0,0.0
453250,T,68,40,3,3.0,0.0
453250,T,6A,40,4,4.0,0.0
453250,T,6C,40,9,9.0,0.0
453250,T,70,40,1,1.0,0.0
453250,T,71,40,5,5.0,0.0
453250,T,72,40,3,3.0,0.0
453250,T,73,40,6,6.0,0.0
453250,T,74,40,8,8.0,0.0
453250,T,75,40,3,3.0,0.0
453250,T,76,40,6,6.0,0.0
453250,T,77,40,147,147.0,0.0
453250,T,80,40,1,1.0,0.0
453250,T,81,40,8,8.0,0.0
453250,T,82,40,6,6.0,0.0
453250,T,83,40,3,3.0,0.0
453250,T,84,40,3,3.0,0.0
453250,T,85,40,8,8.0,0.0
453250,T,86,40,3,3.0,0.0
453250,T,87,40,36,36.0,0.0
453250,T,8G,40,19,19.0,0.0
453250,T,8H,40,8,8.0,0.0
453250,T,9D,40,1,1.0,0.0
453250,T,E1,40,4,4.0,0.0
453250,T,E2,40,6,6.0,0.0
453250,T,E3,40,1,1.0,0.0
453250,T,E4,40,13,13.0,0.0
453250,T,E5,40,11,11.0,0.0
453250,T,E6,40,7,7.0,0.0
453250,T,E7,40,6,6.0,0.0
453250,T,E8,40,6,6.0,0.0
453250,T,E9,40,12,12.0,0.0
453250,T,EA,40,12,12.0,0.0
453250,T,EB,40,8,8.0,0.0
453250,T,EC,40,28,28.0,0.0
453250,T,ED,40,10,10.0,0.0
453250,T,EE,40,11,11.0,0.0
453308,OF,10,40,1,1.0,0.0
453308,OF,12,40,1,1.0,0.0
453308,OF,13,40,1,1.0,0.0
453308,OF,14,40,1,1.0,0.0
453308,OF,21,40,1,1.0,0.0
453308,OF,23,40,1,1.0,0.0
453308,OF,29,40,11,1.0,10.0
453308,OF,2C,40,62,62.0,0.0
453308,OF,30,40,1,1.0,0.0
453308,OF,31,40,2,2.0,0.0
453308,OF,32,40,2,2.0,0.0
453308,OF,33,40,1,1.0,0.0
453308,OF,3A,40,12,12.0,0.0
453308,OF,3B,40,15,15.0,0.0
453308,OF,3G,40,2,2.0,0.0
453308,OF,3K,40,2,2.0,0.0
453308,OF,41,40,3,3.0,0.0
453308,OF,42,40,1,1.0,0.0
453308,OF,43,40,3,3.0,0.0
453308,OF,49,40,2,2.0,0.0
453308,OF,52,40,1,1.0,0.0
453308,OF,53,40,3,3.0,0.0
453308,OF,59,40,230,230.0,0.0
453308,OF,5C,40,205,205.0,0.0
453308,OF,61,40,3,3.0,0.0
453308,OF,62,40,2,2.0,0.0
453308,OF,63,40,3,3.0,0.0
453308,OF,65,40,4,4.0,0.0
453308,OF,66,40,4,4.0,0.0
453308,OF,69,40,1,1.0,0.0
453308,OF,6A,40,209,187.0,22.0
453308,OF,6D,40,3,3.0,0.0
453308,OF,6G,40,1,1.0,0.0
453308,OF,6H,40,5,5.0,0.0
453308,OF,6K,40,5,5.0,0.0
453308,OF,70,40,3,3.0,0.0
453308,OF,71,40,2,2.0,0.0
453308,OF,73,40,2,2.0,0.0
453308,OF,75,40,2,2.0,0.0
453308,OF,76,40,7,7.0,0.0
453308,OF,77,40,1,1.0,0.0
453308,OF,78,40,5,5.0,0.0
453308,OF,7A,40,1,1.0,0.0
453308,OF,7C,40,3,3.0,0.0
453308,OF,7D,40,2,2.0,0.0
453308,OF,80,40,3,3.0,0.0
453308,OF,81,40,1,1.0,0.0
453308,OF,82,40,7,7.0,0.0
453308,OF,83,40,2,2.0,0.0
453308,OF,84,40,1,1.0,0.0
453308,OF,85,40,1,1.0,0.0
453308,OF,86,40,1,1.0,0.0
453308,OF,89,40,255,254.0,1.0
453308,OF,94,40,2,2.0,0.0
453308,OF,9B,40,5,5.0,0.0
453308,OF,9D,40,4,4.0,0.0
453308,OF,AB,40,7,7.0,0.0
453308,OF,AC,40,6,6.0,0.0
453308,OF,AD,40,9,9.0,0.0
453308,OF,E2,40,1,1.0,0.0
453308,OF,E4,40,4,4.0,0.0
453308,OF,E5,40,20,20.0,0.0
453308,OF,E6,40,28,28.0,0.0
453308,OF,E7,40,38,38.0,0.0
453308,OF,E9,40,2,2.0,0.0
453308,OF,EA,40,21,21.0,0.0
453308,OF,EB,40,1,1.0,0.0
453308,OF,EC,40,78,78.0,0.0
453308,OF,ED,40,69,69.0,0.0
453308,OF,EE,40,74,74.0,0.0
453308,OZ,10,40,1,1.0,0.0
453308,OZ,11,40,3,3.0,0.0
453308,OZ,12,40,2,2.0,0.0
453308,OZ,14,40,1,1.0,0.0
453308,OZ,21,40,1,1.0,0.0
453308,OZ,22,40,4,4.0,0.0
453308,OZ,30,40,4,4.0,0.0
453308,OZ,31,40,4,4.0,0.0
453308,OZ,32,40,2,2.0,0.0
453308,OZ,33,40,2,2.0,0.0
453308,OZ,38,40,1,1.0,0.0
453308,OZ,40,40,1,1.0,0.0
453308,OZ,41,40,4,4.0,0.0
453308,OZ,42,40,3,3.0,0.0
453308,OZ,43,40,7,7.0,0.0
453308,OZ,47,40,2,2.0,0.0
453308,OZ,48,40,2,2.0,0.0
453308,OZ,51,40,3,3.0,0.0
453308,OZ,52,40,3,3.0,0.0
453308,OZ,53,40,2,2.0,0.0
453308,OZ,54,40,1,1.0,0.0
453308,OZ,55,40,1,1.0,0.0
453308,OZ,59,40,1,1.0,0.0
453308,OZ,60,40,2,2.0,0.0
453308,OZ,61,40,3,3.0,0.0
453308,OZ,62,40,6,6.0,0.0
453308,OZ,63,40,1,1.0,0.0
453308,OZ,65,40,1,1.0,0.0
453308,OZ,66,40,4,4.0,0.0
453308,OZ,67,40,1,1.0,0.0
453308,OZ,6A,40,1,1.0,0.0
453308,OZ,70,40,1,1.0,0.0
453308,OZ,71,40,2,2.0,0.0
453308,OZ,72,40,5,5.0,0.0
453308,OZ,73,40,3,3.0,0.0
453308,OZ,74,40,2,2.0,0.0
453308,OZ,75,40,2,2.0,0.0
453308,OZ,76,40,1,1.0,0.0
453308,OZ,77,40,1,1.0,0.0
453308,OZ,78,40,3,3.0,0.0
453308,OZ,80,40,2,2.0,0.0
453308,OZ,81,40,1,1.0,0.0
453308,OZ,82,40,4,4.0,0.0
453308,OZ,83,40,1,1.0,0.0
453308,OZ,85,40,1,1.0,0.0
453308,OZ,86,40,2,2.0,0.0
453308,OZ,89,40,1,1.0,0.0
453308,OZ,93,40,1,1.0,0.0
453308,OZ,94,40,1,1.0,0.0
453308,OZ,E1,40,18,18.0,0.0
453308,OZ,E2,40,6,6.0,0.0
453308,OZ,E3,40,1,1.0,0.0
453308,OZ,E4,40,6,6.0,0.0
453308,OZ,E5,40,7,7.0,0.0
453308,OZ,E6,40,1,1.0,0.0
453308,OZ,E8,40,12,12.0,0.0
453308,OZ,E9,40,3,3.0,0.0
453308,OZ,EA,40,8,8.0,0.0
453308,OZ,EB,40,3,3.0,0.0
453308,OZ,EC,40,4,4.0,0.0
453308,OZ,ED,40,1,1.0,0.0
453308,T,11,40,3,3.0,0.0
453308,T,12,40,2,2.0,0.0
453308,T,14,40,3,3.0,0.0
453308,T,16,40,5,5.0,0.0
453308,T,17,40,4,4.0,0.0
453308,T,23,40,1,1.0,0.0
453308,T,26,40,2,2.0,0.0
453308,T,27,40,3,3.0,0.0
453308,T,32,40,2,2.0,0.0
453308,T,33,40,1,1.0,0.0
453308,T,3G,40,3,3.0,0.0
453308,T,3H,40,1,1.0,0.0
453308,T,41,40,1,1.0,0.0
453308,T,42,40,1,1.0,0.0
453308,T,43,40,1,1.0,0.0
453308,T,46,40,1,1.0,0.0
453308,T,47,40,1,1.0,0.0
453308,T,49,40,1,1.0,0.0
453308,T,51,40,2,2.0,0.0
453308,T,52,40,8,8.0,0.0
453308,T,53,40,1,1.0,0.0
453308,T,60,40,1,1.0,0.0
453308,T,61,40,11,11.0,0.0
453308,T,62,40,2,0.0,2.0
453308,T,63,40,5,5.0,0.0
453308,T,6H,40,2,2.0,0.0
453308,T,70,40,1,1.0,0.0
453308,T,71,40,1,1.0,0.0
453308,T,72,40,6,6.0,0.0
453308,T,73,40,1,1.0,0.0
453308,T,76,40,6,6.0,0.0
453308,T,80,40,1,1.0,0.0
453308,T,81,40,1,1.0,0.0
453308,T,82,40,1,1.0,0.0
453308,T,9D,40,1,1.0,0.0
453308,T,AD,40,1,1.0,0.0
453308,T,E1,40,2,2.0,0.0
453308,T,E2,40,2,2.0,0.0
453308,T,E4,40,3,3.0,0.0
453308,T,E5,40,2,2.0,0.0
453308,T,E7,40,2,2.0,0.0
453308,T,E8,40,6,6.0,0.0
453308,T,E9,40,4,4.0,0.0
453308,T,EA,40,17,17.0,0.0
453308,T,EB,40,6,6.0,0.0
453308,T,EC,40,17,17.0,0.0
453308,T,EE,40,2,2.0,0.0
453324,OF,14,40,2,2.0,0.0
453324,OF,19,40,262,262.0,0.0
453324,OF,1A,40,39,39.0,0.0
453324,OF,1C,40,74,74.0,0.0
453324,OF,1D,40,1,1.0,0.0
453324,OF,21,40,2,2.0,0.0
453324,OF,28,40,243,243.0,0.0
453324,OF,29,40,6,3.0,3.0
453324,OF,2B,40,120,120.0,0.0
453324,OF,2C,40,20,20.0,0.0
453324,OF,2K,40,40,40.0,0.0
453324,OF,38,40,24,0.0,24.0
453324,OF,39,40,232,232.0,0.0
453324,OF,3B,40,1,1.0,0.0
453324,OF,3G,40,1,1.0,0.0
453324,OF,3H,40,1,1.0,0.0
453324,OF,3J,40,1,1.0,0.0
453324,OF,3K,40,1,1.0,0.0
453324,OF,58,40,1,1.0,0.0
453324,OF,61,40,1,1.0,0.0
453324,OF,63,40,1,1.0,0.0
453324,OF,65,40,1,1.0,0.0
453324,OF,66,40,3,3.0,0.0
453324,OF,67,40,3,3.0,0.0
453324,OF,72,40,1,1.0,0.0
453324,OF,76,40,1,1.0,0.0
453324,OF,78,40,1,1.0,0.0
453324,OF,80,40,1,1.0,0.0
453324,OF,81,40,2,2.0,0.0
453324,OF,83,40,1,1.0,0.0
453324,OF,84,40,1,1.0,0.0
453324,OF,85,40,3,3.0,0.0
453324,OF,88,40,3,3.0,0.0
453324,OF,94,40,2,2.0,0.0
453324,OF,9D,40,2,2.0,0.0
453324,OF,AC,40,28,28.0,0.0
453324,OF,AD,40,2,2.0,0.0
453324,OF,E2,40,3,3.0,0.0
453324,OF,E4,40,3,3.0,0.0
453324,OF,E5,40,3,3.0,0.0
453324,OF,E6,40,18,18.0,0.0
453324,OF,E7,40,14,14.0,0.0
453324,OF,E9,40,2,2.0,0.0
453324,OF,EA,40,2,2.0,0.0
453324,OF,EB,40,2,2.0,0.0
453324,OF,EC,40,5,5.0,0.0
453324,OF,ED,40,19,19.0,0.0
453324,OF,EE,40,42,42.0,0.0
453324,OZ,10,40,1,1.0,0.0
453324,OZ,12,40,1,1.0,0.0
453324,OZ,13,40,1,1.0,0.0
453324,OZ,21,40,2,2.0,0.0
453324,OZ,24,40,1,1.0,0.0
453324,OZ,30,40,6,6.0,0.0
453324,OZ,31,40,2,2.0,0.0
453324,OZ,32,40,1,1.0,0.0
453324,OZ,40,40,3,3.0,0.0
453324,OZ,41,40,2,2.0,0.0
453324,OZ,42,40,2,2.0,0.0
453324,OZ,45,40,1,1.0,0.0
453324,OZ,52,40,1,1.0,0.0
453324,OZ,53,40,1,1.0,0.0
453324,OZ,54,40,1,1.0,0.0
453324,OZ,62,40,2,2.0,0.0
453324,OZ,63,40,2,2.0,0.0
453324,OZ,65,40,4,4.0,0.0
453324,OZ,66,40,4,4.0,0.0
453324,OZ,70,40,1,1.0,0.0
453324,OZ,72,40,1,1.0,0.0
453324,OZ,74,40,2,2.0,0.0
453324,OZ,75,40,2,2.0,0.0
453324,OZ,78,40,1,1.0,0.0
453324,OZ,81,40,1,1.0,0.0
453324,OZ,82,40,3,3.0,0.0
453324,OZ,83,40,1,1.0,0.0
453324,OZ,86,40,1,1.0,0.0
453324,OZ,88,40,1,1.0,0.0
453324,OZ,E2,40,3,3.0,0.0
453324,OZ,E3,40,2,2.0,0.0
453324,OZ,E4,40,10,10.0,0.0
453324,OZ,E5,40,7,7.0,0.0
453324,OZ,E8,40,1,1.0,0.0
453324,OZ,E9,40,23,23.0,0.0
453324,OZ,EA,40,10,10.0,0.0
453324,OZ,EB,40,16,16.0,0.0
453324,OZ,EC,40,7,7.0,0.0
453324,T,10,40,3,3.0,0.0
453324,T,11,40,5,5.0,0.0
453324,T,12,40,1,1.0,0.0
453324,T,13,40,5,5.0,0.0
453324,T,14,40,3,3.0,0.0
453324,T,16,40,2,2.0,0.0
453324,T,17,40,3,3.0,0.0
453324,T,19,40,2,2.0,0.0
453324,T,21,40,4,4.0,0.0
453324,T,22,40,4,4.0,0.0
453324,T,23,40,4,4.0,0.0
453324,T,24,40,5,5.0,0.0
453324,T,27,40,2,2.0,0.0
453324,T,2B,40,1,1.0,0.0
453324,T,30,40,9,9.0,0.0
453324,T,31,40,2,2.0,0.0
453324,T,32,40,1,1.0,0.0
453324,T,33,40,8,8.0,0.0
453324,T,38,40,1,1.0,0.0
453324,T,3G,40,2,2.0,0.0
453324,T,3J,40,2,2.0,0.0
453324,T,41,40,4,4.0,0.0
453324,T,42,40,2,2.0,0.0
453324,T,43,40,8,8.0,0.0
453324,T,44,40,2,2.0,0.0
453324,T,45,40,22,22.0,0.0
453324,T,47,40,7,7.0,0.0
453324,T,48,40,2,2.0,0.0
453324,T,49,40,2,2.0,0.0
453324,T,51,40,2,2.0,0.0
453324,T,52,40,16,16.0,0.0
453324,T,53,40,2,2.0,0.0
453324,T,54,40,2,2.0,0.0
453324,T,55,40,14,14.0,0.0
453324,T,60,40,20,20.0,0.0
453324,T,61,40,5,5.0,0.0
453324,T,62,40,5,5.0,0.0
453324,T,63,40,7,7.0,0.0
453324,T,64,40,7,7.0,0.0
453324,T,65,40,30,30.0,0.0
453324,T,66,40,4,4.0,0.0
453324,T,67,40,2,2.0,0.0
453324,T,6G,40,1,1.0,0.0
453324,T,70,40,4,4.0,0.0
453324,T,71,40,15,15.0,0.0
453324,T,72,40,8,5.0,3.0
453324,T,73,40,16,16.0,0.0
453324,T,74,40,1,1.0,0.0
453324,T,75,40,11,11.0,0.0
453324,T,76,40,8,8.0,0.0
453324,T,77,40,3,3.0,0.0
453324,T,78,40,9,9.0,0.0
453324,T,80,40,8,8.0,0.0
453324,T,81,40,7,7.0,0.0
453324,T,82,40,2,2.0,0.0
453324,T,83,40,5,5.0,0.0
453324,T,85,40,10,10.0,0.0
453324,T,86,40,2,2.0,0.0
453324,T,87,40,3,3.0,0.0
453324,T,88,40,11,11.0,0.0
453324,T,89,40,2,2.0,0.0
453324,T,8A,40,13,13.0,0.0
453324,T,8G,40,4,4.0,0.0
453324,T,8H,40,4,4.0,0.0
453324,T,94,40,1,1.0,0.0
453324,T,E1,40,5,5.0,0.0
453324,T,E2,40,32,32.0,0.0
453324,T,E4,40,55,55.0,0.0
453324,T,E5,40,53,53.0,0.0
453324,T,E6,40,1,1.0,0.0
453324,T,E8,40,2,2.0,0.0
453324,T,E9,40,39,39.0,0.0
453324,T,EA,40,60,60.0,0.0
453324,T,EB,40,48,48.0,0.0
453324,T,EC,40,49,49.0,0.0
453324,T,EE,40,1,1.0,0.0
453352,OF,44,40,12,12.0,0.0
453352,OF,54,40,9,9.0,0.0
453352,OF,61,40,1,1.0,0.0
453352,OF,64,40,3,3.0,0.0
453352,OF,89,40,78,0.0,78.0
453352,OF,8A,40,78,0.0,78.0
453352,T,10,40,1,1.0,0.0
453352,T,21,40,8,8.0,0.0
453352,T,22,40,4,1.0,3.0
453352,T,23,40,21,21.0,0.0
453352,T,30,40,2,2.0,0.0
453352,T,33,40,2,2.0,0.0
453352,T,3G,40,1,1.0,0.0
453352,T,3H,40,1,1.0,0.0
453352,T,3J,40,10,10.0,0.0
453352,T,3K,40,6,6.0,0.0
453352,T,45,40,11,11.0,0.0
453352,T,51,40,2,2.0,0.0
453352,T,57,40,3,3.0,0.0
453352,T,60,40,2,2.0,0.0
453352,T,61,40,3,3.0,0.0
453352,T,64,40,10,10.0,0.0
453352,T,70,40,1,1.0,0.0
453352,T,71,40,1,1.0,0.0
453352,T,74,40,7,7.0,0.0
453352,T,80,40,2,2.0,0.0
453352,T,81,40,1,1.0,0.0
453352,T,AC,40,3,3.0,0.0
453352,T,AD,40,4,4.0,0.0
453356,OF,10,40,1,1.0,0.0
453356,OF,11,40,1,1.0,0.0
453356,OF,19,40,6,6.0,0.0
453356,OF,1B,40,179,179.0,0.0
453356,OF,1D,40,108,108.0,0.0
453356,OF,28,40,118,13.0,105.0
453356,OF,29,40,160,98.0,62.0
453356,OF,2A,40,38,37.0,1.0
453356,OF,2B,40,1,1.0,0.0
453356,OF,30,40,1,1.0,0.0
453356,OF,38,40,4,3.0,1.0
453356,OF,39,40,2,1.0,1.0
453356,OF,3A,40,2,2.0,0.0
453356,OF,3D,40,1,1.0,0.0
453356,OF,45,40,1,1.0,0.0
453356,OF,47,40,2,2.0,0.0
453356,OF,54,40,1,1.0,0.0
453356,OF,60,40,2,2.0,0.0
453356,OF,61,40,3,3.0,0.0
453356,OF,62,40,1,1.0,0.0
453356,OF,64,40,1,1.0,0.0
453356,OF,65,40,1,1.0,0.0
453356,OF,66,40,1,1.0,0.0
453356,OF,67,40,1,1.0,0.0
453356,OF,68,40,1,1.0,0.0
453356,OF,70,40,2,2.0,0.0
453356,OF,71,40,1,1.0,0.0
453356,OF,72,40,1,1.0,0.0
453356,OF,73,40,1,1.0,0.0
453356,OF,74,40,2,2.0,0.0
453356,OF,76,40,1,1.0,0.0
453356,OF,81,40,2,2.0,0.0
453356,OF,86,40,1,1.0,0.0
453356,OF,93,40,1,1.0,0.0
453356,OF,AC,40,3,3.0,0.0
453356,OF,AD,40,1,1.0,0.0
453356,OF,E4,40,2,2.0,0.0
453356,OF,E5,40,1,1.0,0.0
453356,OF,E6,40,6,6.0,0.0
453356,OF,E7,40,15,15.0,0.0
453356,OF,E9,40,2,2.0,0.0
453356,OF,EA,40,3,3.0,0.0
453356,OF,EB,40,3,3.0,0.0
453356,OF,EC,40,33,33.0,0.0
453356,OF,ED,40,41,41.0,0.0
453356,OZ,10,40,1,1.0,0.0
453356,OZ,12,40,2,2.0,0.0
453356,OZ,14,40,2,2.0,0.0
453356,OZ,15,40,1,1.0,0.0
453356,OZ,16,40,1,1.0,0.0
453356,OZ,1A,40,1,1.0,0.0
453356,OZ,22,40,2,2.0,0.0
453356,OZ,23,40,4,4.0,0.0
453356,OZ,29,40,4,4.0,0.0
453356,OZ,2A,40,3,3.0,0.0
453356,OZ,31,40,3,3.0,0.0
453356,OZ,41,40,3,3.0,0.0
453356,OZ,45,40,2,2.0,0.0
453356,OZ,46,40,1,1.0,0.0
453356,OZ,47,40,1,1.0,0.0
453356,OZ,51,40,8,8.0,0.0
453356,OZ,52,40,2,2.0,0.0
453356,OZ,53,40,1,1.0,0.0
453356,OZ,54,40,1,1.0,0.0
453356,OZ,62,40,1,1.0,0.0
453356,OZ,64,40,1,1.0,0.0
453356,OZ,65,40,4,4.0,0.0
453356,OZ,72,40,2,2.0,0.0
453356,OZ,73,40,2,2.0,0.0
453356,OZ,75,40,1,1.0,0.0
453356,OZ,77,40,1,1.0,0.0
453356,OZ,81,40,3,3.0,0.0
453356,OZ,82,40,3,3.0,0.0
453356,OZ,83,40,4,4.0,0.0
453356,OZ,84,40,1,1.0,0.0
453356,OZ,85,40,1,1.0,0.0
453356,OZ,86,40,1,1.0,0.0
453356,OZ,87,40,8,8.0,0.0
453356,OZ,E2,40,8,8.0,0.0
453356,OZ,E3,40,2,2.0,0.0
453356,OZ,E4,40,15,15.0,0.0
453356,OZ,E5,40,8,8.0,0.0
453356,OZ,E8,40,1,1.0,0.0
453356,OZ,E9,40,8,8.0,0.0
453356,OZ,EA,40,3,3.0,0.0
453356,OZ,EB,40,10,10.0,0.0
453356,OZ,EC,40,9,9.0,0.0
453356,T,12,40,3,3.0,0.0
453356,T,14,40,3,3.0,0.0
453356,T,17,40,1,1.0,0.0
453356,T,22,40,3,0.0,3.0
453356,T,24,40,1,1.0,0.0
