plan_level,voyage_id,group_id,demand_source,flow,port,size,height,weight_class,special_stow,special_stow_code,area_no,bay_no,row_no,row_allocation,six_bay_block_id,six_bay_block_bays,six_bay_block_total_boxes,planned_boxes,IYC_CHEIGHTCD,IYC_CSZ_CSIZECD,IYC_CWEIGHT,IYC_POT_UNLDPORT,IYC_EVOY_ID
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,60,61,03,60|61:03:1|60|63:03:1,60-SB03,43|49|51|53|55|61,5,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,60,61,04,60|61:04:1|60|63:04:1,60-SB03,43|49|51|53|55|61,5,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,61,09,02,61|09:02:1|61|11:02:1,61-SB01,09|11|23|25|41|43,4,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,61,23,01,61|23:01:1|61|25:01:1,61-SB01,09|11|23|25|41|43,4,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,61,41,04,61|41:04:1|61|43:04:1,61-SB01,09|11|23|25|41|43,4,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,61,41,06,61|41:06:1|61|43:06:1,61-SB01,09|11|23|25|41|43,4,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,61,55,04,61|55:04:1|61|57:04:1,61-SB02,55|57|59|61|65|67,5,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,61,59,01,61|59:01:1|61|61:01:1,61-SB02,55|57|59|61|65|67,5,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,61,59,03,61|59:03:2|61|61:03:2,61-SB02,55|57|59|61|65|67,5,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,61,65,01,61|65:01:1|61|67:01:1,61-SB02,55|57|59|61|65|67,5,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,61,69,01,61|69:01:1|61|71:01:1,,,0,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,70,01,06,70|01:06:1|70|03:06:1,70-SB01,01|03|11|17|19|23,4,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,70,17,01,70|17:01:1|70|19:01:1,70-SB01,01|03|11|17|19|23,4,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,70,17,04,70|17:04:1|70|19:04:1,70-SB01,01|03|11|17|19|23,4,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,70,23,02,70|23:02:1|70|25:02:1,70-SB01,01|03|11|17|19|23,4,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,70,27,02,70|27:02:2|70|29:02:2,70-SB02,25|27|29|35|45|47,5,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,70,27,03,70|27:03:2|70|29:03:2,70-SB02,25|27|29|35|45|47,5,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,70,45,06,70|45:06:1|70|47:06:1,70-SB02,25|27|29|35|45|47,5,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,71,01,01,71|01:01:3|71|03:01:3,71-SB01,01|03|05|07|15|37,9,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,71,05,01,71|05:01:2|71|07:01:2,71-SB01,01|03|05|07|15|37,9,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,71,05,02,71|05:02:3|71|07:02:3,71-SB01,01|03|05|07|15|37,9,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,71,05,03,71|05:03:1|71|07:03:1,71-SB01,01|03|05|07|15|37,9,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,71,59,01,71|59:01:1|71|61:01:1,71-SB02,39|41|59|61|63|65,2,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,71,63,04,71|63:04:1|71|65:04:1,71-SB02,39|41|59|61|63|65,2,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,80,47,02,80|47:02:2|80|49:02:2,80-SB02,35|47|49|57|59|61,6,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,80,47,03,80|47:03:1|80|49:03:1,80-SB02,35|47|49|57|59|61,6,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,80,57,04,80|57:04:1|80|59:04:1,80-SB02,35|47|49|57|59|61,6,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,80,61,03,80|61:03:1|80|63:03:1,80-SB02,35|47|49|57|59|61,6,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,80,61,05,80|61:05:1|80|63:05:1,80-SB02,35|47|49|57|59|61,6,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,81,01,02,81|01:02:1|81|03:02:1,81-SB01,01|03|11|13|23|25,2,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,81,11,05,81|11:05:1|81|13:05:1,81-SB01,01|03|11|13|23|25,2,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,81,27,01,81|27:01:2|81|29:01:2,81-SB02,27|29|41|43|45|47,6,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,81,41,03,81|41:03:1|81|43:03:1,81-SB02,27|29|41|43|45|47,6,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,81,41,04,81|41:04:1|81|43:04:1,81-SB02,27|29|41|43|45|47,6,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,81,45,01,81|45:01:2|81|47:01:2,81-SB02,27|29|41|43|45|47,6,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,81,49,03,81|49:03:1|81|51:03:1,81-SB03,49|51|53|55|57|65,4,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,81,49,04,81|49:04:1|81|51:04:1,81-SB03,49|51|53|55|57|65,4,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,81,53,04,81|53:04:1|81|55:04:1,81-SB03,49|51|53|55|57|65,4,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,81,65,06,81|65:06:1|81|67:06:1,81-SB03,49|51|53|55|57|65,4,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,81,69,03,81|69:03:1|81|71:03:1,,,0,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,11,02,E1|11:02:2|E1|13:02:2,E1-SB01,11|13|15|17|19|21,27,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,11,06,E1|11:06:1|E1|13:06:1,E1-SB01,11|13|15|17|19|21,27,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,11,08,E1|11:08:2|E1|13:08:2,E1-SB01,11|13|15|17|19|21,27,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,11,10,E1|11:10:1|E1|13:10:1,E1-SB01,11|13|15|17|19|21,27,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,15,01,E1|15:01:2|E1|17:01:2,E1-SB01,11|13|15|17|19|21,27,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,15,02,E1|15:02:2|E1|17:02:2,E1-SB01,11|13|15|17|19|21,27,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,15,03,E1|15:03:1|E1|17:03:1,E1-SB01,11|13|15|17|19|21,27,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,15,04,E1|15:04:2|E1|17:04:2,E1-SB01,11|13|15|17|19|21,27,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,15,05,E1|15:05:1|E1|17:05:1,E1-SB01,11|13|15|17|19|21,27,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,15,06,E1|15:06:1|E1|17:06:1,E1-SB01,11|13|15|17|19|21,27,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,15,09,E1|15:09:2|E1|17:09:2,E1-SB01,11|13|15|17|19|21,27,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,19,01,E1|19:01:1|E1|21:01:1,E1-SB01,11|13|15|17|19|21,27,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,19,02,E1|19:02:2|E1|21:02:2,E1-SB01,11|13|15|17|19|21,27,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,19,03,E1|19:03:1|E1|21:03:1,E1-SB01,11|13|15|17|19|21,27,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,19,04,E1|19:04:1|E1|21:04:1,E1-SB01,11|13|15|17|19|21,27,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,19,06,E1|19:06:2|E1|21:06:2,E1-SB01,11|13|15|17|19|21,27,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,19,08,E1|19:08:2|E1|21:08:2,E1-SB01,11|13|15|17|19|21,27,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,19,10,E1|19:10:1|E1|21:10:1,E1-SB01,11|13|15|17|19|21,27,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,23,01,E1|23:01:2|E1|25:01:2,E1-SB02,23|25|27|29|31|33,25,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,23,02,E1|23:02:1|E1|25:02:1,E1-SB02,23|25|27|29|31|33,25,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,23,05,E1|23:05:1|E1|25:05:1,E1-SB02,23|25|27|29|31|33,25,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,23,06,E1|23:06:1|E1|25:06:1,E1-SB02,23|25|27|29|31|33,25,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,23,07,E1|23:07:2|E1|25:07:2,E1-SB02,23|25|27|29|31|33,25,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,23,08,E1|23:08:1|E1|25:08:1,E1-SB02,23|25|27|29|31|33,25,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,23,09,E1|23:09:2|E1|25:09:2,E1-SB02,23|25|27|29|31|33,25,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,23,10,E1|23:10:1|E1|25:10:1,E1-SB02,23|25|27|29|31|33,25,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,27,01,E1|27:01:1|E1|29:01:1,E1-SB02,23|25|27|29|31|33,25,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,27,02,E1|27:02:1|E1|29:02:1,E1-SB02,23|25|27|29|31|33,25,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,27,04,E1|27:04:1|E1|29:04:1,E1-SB02,23|25|27|29|31|33,25,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,27,05,E1|27:05:1|E1|29:05:1,E1-SB02,23|25|27|29|31|33,25,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,27,06,E1|27:06:2|E1|29:06:2,E1-SB02,23|25|27|29|31|33,25,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,27,08,E1|27:08:1|E1|29:08:1,E1-SB02,23|25|27|29|31|33,25,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,27,09,E1|27:09:2|E1|29:09:2,E1-SB02,23|25|27|29|31|33,25,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,27,10,E1|27:10:2|E1|29:10:2,E1-SB02,23|25|27|29|31|33,25,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,31,02,E1|31:02:1|E1|33:02:1,E1-SB02,23|25|27|29|31|33,25,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,31,06,E1|31:06:1|E1|33:06:1,E1-SB02,23|25|27|29|31|33,25,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,31,08,E1|31:08:1|E1|33:08:1,E1-SB02,23|25|27|29|31|33,25,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,39,03,E1|39:03:1|E1|41:03:1,E1-SB03,35|37|39|41|43|45,7,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,39,09,E1|39:09:1|E1|41:09:1,E1-SB03,35|37|39|41|43|45,7,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,43,06,E1|43:06:1|E1|45:06:1,E1-SB03,35|37|39|41|43|45,7,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,43,07,E1|43:07:1|E1|45:07:1,E1-SB03,35|37|39|41|43|45,7,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,43,09,E1|43:09:2|E1|45:09:2,E1-SB03,35|37|39|41|43|45,7,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,43,10,E1|43:10:1|E1|45:10:1,E1-SB03,35|37|39|41|43|45,7,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,47,01,E1|47:01:2|E1|49:01:2,E1-SB04,47|49|51|53|55|57,13,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,47,02,E1|47:02:1|E1|49:02:1,E1-SB04,47|49|51|53|55|57,13,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,47,03,E1|47:03:1|E1|49:03:1,E1-SB04,47|49|51|53|55|57,13,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,47,04,E1|47:04:1|E1|49:04:1,E1-SB04,47|49|51|53|55|57,13,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,47,06,E1|47:06:1|E1|49:06:1,E1-SB04,47|49|51|53|55|57,13,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,47,08,E1|47:08:1|E1|49:08:1,E1-SB04,47|49|51|53|55|57,13,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,47,09,E1|47:09:2|E1|49:09:2,E1-SB04,47|49|51|53|55|57,13,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,47,10,E1|47:10:2|E1|49:10:2,E1-SB04,47|49|51|53|55|57,13,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,55,06,E1|55:06:1|E1|57:06:1,E1-SB04,47|49|51|53|55|57,13,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,55,07,E1|55:07:1|E1|57:07:1,E1-SB04,47|49|51|53|55|57,13,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,59,06,E1|59:06:1|E1|61:06:1,E1-SB05,59|61|63|65|67|69,5,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,63,02,E1|63:02:1|E1|65:02:1,E1-SB05,59|61|63|65|67|69,5,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,63,05,E1|63:05:1|E1|65:05:1,E1-SB05,59|61|63|65|67|69,5,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,67,05,E1|67:05:1|E1|69:05:1,E1-SB05,59|61|63|65|67|69,5,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,67,10,E1|67:10:1|E1|69:10:1,E1-SB05,59|61|63|65|67|69,5,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,71,05,E1|71:05:2|E1|73:05:2,E1-SB06,71|73|75|77|79|81,20,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,71,07,E1|71:07:2|E1|73:07:2,E1-SB06,71|73|75|77|79|81,20,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,71,10,E1|71:10:2|E1|73:10:2,E1-SB06,71|73|75|77|79|81,20,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,75,02,E1|75:02:2|E1|77:02:2,E1-SB06,71|73|75|77|79|81,20,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,75,04,E1|75:04:1|E1|77:04:1,E1-SB06,71|73|75|77|79|81,20,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,75,05,E1|75:05:2|E1|77:05:2,E1-SB06,71|73|75|77|79|81,20,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,75,06,E1|75:06:2|E1|77:06:2,E1-SB06,71|73|75|77|79|81,20,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,75,07,E1|75:07:1|E1|77:07:1,E1-SB06,71|73|75|77|79|81,20,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,75,08,E1|75:08:2|E1|77:08:2,E1-SB06,71|73|75|77|79|81,20,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,75,09,E1|75:09:2|E1|77:09:2,E1-SB06,71|73|75|77|79|81,20,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,75,10,E1|75:10:2|E1|77:10:2,E1-SB06,71|73|75|77|79|81,20,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,95,01,E1|95:01:2|E1|97:01:2,,,0,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,95,02,E1|95:02:1|E1|97:02:1,,,0,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,95,03,E1|95:03:2|E1|97:03:2,,,0,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,95,04,E1|95:04:2|E1|97:04:2,,,0,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,95,05,E1|95:05:2|E1|97:05:2,,,0,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,95,07,E1|95:07:2|E1|97:07:2,,,0,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,95,08,E1|95:08:2|E1|97:08:2,,,0,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,95,09,E1|95:09:2|E1|97:09:2,,,0,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E1,95,10,E1|95:10:2|E1|97:10:2,,,0,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,11,01,E2|11:01:1|E2|13:01:1,E2-SB01,11|13|15|17|19|21,29,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,11,02,E2|11:02:1|E2|13:02:1,E2-SB01,11|13|15|17|19|21,29,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,11,05,E2|11:05:1|E2|13:05:1,E2-SB01,11|13|15|17|19|21,29,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,11,07,E2|11:07:2|E2|13:07:2,E2-SB01,11|13|15|17|19|21,29,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,11,10,E2|11:10:2|E2|13:10:2,E2-SB01,11|13|15|17|19|21,29,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,15,01,E2|15:01:2|E2|17:01:2,E2-SB01,11|13|15|17|19|21,29,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,15,03,E2|15:03:1|E2|17:03:1,E2-SB01,11|13|15|17|19|21,29,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,15,04,E2|15:04:1|E2|17:04:1,E2-SB01,11|13|15|17|19|21,29,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,15,05,E2|15:05:2|E2|17:05:2,E2-SB01,11|13|15|17|19|21,29,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,15,06,E2|15:06:2|E2|17:06:2,E2-SB01,11|13|15|17|19|21,29,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,15,08,E2|15:08:1|E2|17:08:1,E2-SB01,11|13|15|17|19|21,29,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,15,09,E2|15:09:1|E2|17:09:1,E2-SB01,11|13|15|17|19|21,29,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,19,01,E2|19:01:1|E2|21:01:1,E2-SB01,11|13|15|17|19|21,29,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,19,02,E2|19:02:1|E2|21:02:1,E2-SB01,11|13|15|17|19|21,29,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,19,03,E2|19:03:1|E2|21:03:1,E2-SB01,11|13|15|17|19|21,29,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,19,04,E2|19:04:1|E2|21:04:1,E2-SB01,11|13|15|17|19|21,29,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,19,05,E2|19:05:1|E2|21:05:1,E2-SB01,11|13|15|17|19|21,29,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,19,06,E2|19:06:2|E2|21:06:2,E2-SB01,11|13|15|17|19|21,29,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,19,07,E2|19:07:1|E2|21:07:1,E2-SB01,11|13|15|17|19|21,29,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,19,08,E2|19:08:2|E2|21:08:2,E2-SB01,11|13|15|17|19|21,29,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,19,10,E2|19:10:1|E2|21:10:1,E2-SB01,11|13|15|17|19|21,29,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E2,27,01,E2|27:01:2|E2|29:01:2,E2-SB02,23|25|27|29|31|33,15,2,HQ,40,1,CNSHA,
